"id","type","priority","title","message","is_read","link_url","related_entity_id","created_at"
"171","order","high","New Order","New order #5210 placed by @oj — $2617.00","false","#orders:63948701-a690-40bc-8b3f-e2d202f99446","63948701-a690-40bc-8b3f-e2d202f99446","""2026-04-14T17:25:42.927Z"""
"172","order","medium","Order Edited","Order #5210 was edited by @oj — new total: $2617.00","false","#orders:63948701-a690-40bc-8b3f-e2d202f99446","63948701-a690-40bc-8b3f-e2d202f99446","""2026-04-14T17:27:53.780Z"""
"173","order","medium","Order Edited","Order #1807 was edited by @adev81 — new total: $370.00","false","#orders:c99a8e86-8035-45bf-9ffb-d9a0e8679536","c99a8e86-8035-45bf-9ffb-d9a0e8679536","""2026-04-14T17:37:15.658Z"""
"174","order","medium","Order Edited","Order #7466 was edited by @cwissuk — new total: $280.00","false","#orders:be93f299-9536-41e7-b2c1-1fb53301bb50","be93f299-9536-41e7-b2c1-1fb53301bb50","""2026-04-14T17:46:10.001Z"""
"175","order","medium","Order Edited","Order #1664 was edited by @del boy6666 — new total: $506.00","false","#orders:92d84fba-b842-417c-8aef-f778a42f78e0","92d84fba-b842-417c-8aef-f778a42f78e0","""2026-04-14T18:05:13.480Z"""
"176","order","medium","Order Edited","Order #9366 was edited by @mkp_uk — new total: $20.00","false","#orders:09aafda8-b8a0-49aa-b939-01ca6375d094","09aafda8-b8a0-49aa-b939-01ca6375d094","""2026-04-14T18:11:54.182Z"""
"177","order","medium","Order Edited","Order #2055 was edited by @livejdm — new total: $354.00","false","#orders:75ee91e8-bd60-483d-965f-c82e89293296","75ee91e8-bd60-483d-965f-c82e89293296","""2026-04-14T18:12:24.485Z"""
"178","customer","high","New Customer","New account registered: @brumbaclart","false","#customers:brumbaclart",,"""2026-04-14T18:18:50.530Z"""
"179","order","medium","Order Edited","Order #5854 was edited by @mand233 — new total: $1455.00","false","#orders:bfade1e7-c4d3-4798-a1ff-b1f4e818dab4","bfade1e7-c4d3-4798-a1ff-b1f4e818dab4","""2026-04-14T18:23:31.178Z"""
"180","customer","high","New Customer","New account registered: @nikola kostadinov","false","#customers:nikola kostadinov",,"""2026-04-14T18:28:06.136Z"""
"181","customer","high","New Customer","New account registered: @crusader2077","false","#customers:crusader2077",,"""2026-04-14T18:32:09.956Z"""
"182","order","medium","Order Edited","Order #5854 was edited by @mand233 — new total: $1600.00","false","#orders:bfade1e7-c4d3-4798-a1ff-b1f4e818dab4","bfade1e7-c4d3-4798-a1ff-b1f4e818dab4","""2026-04-14T18:42:58.486Z"""
"183","order","medium","Order Edited","Order #5465 was edited by @littlecrayon768 — new total: $133.00","false","#orders:3ac050e6-4d1c-4810-82fe-002e95f4fe39","3ac050e6-4d1c-4810-82fe-002e95f4fe39","""2026-04-14T18:44:58.315Z"""
"184","customer","high","New Customer","New account registered: @velcr","false","#customers:velcr",,"""2026-04-14T19:17:04.284Z"""
"185","customer","high","New Customer","New account registered: @bigdladd","false","#customers:bigdladd",,"""2026-04-14T19:18:35.394Z"""
"186","order","medium","Order Edited","Order #5465 was edited by @littlecrayon768 — new total: $125.50","false","#orders:3ac050e6-4d1c-4810-82fe-002e95f4fe39","3ac050e6-4d1c-4810-82fe-002e95f4fe39","""2026-04-14T19:20:48.816Z"""
"187","customer","high","New Customer","New account registered: @meowmeow365247","false","#customers:meowmeow365247",,"""2026-04-14T19:26:05.624Z"""
"188","order","high","New Order","New order #5345 placed by @bigdladd — $128.00","false","#orders:fcd4d54f-d679-4b5b-b515-f172d0ceb4ba","fcd4d54f-d679-4b5b-b515-f172d0ceb4ba","""2026-04-14T19:29:38.064Z"""
"189","order","high","New Order","New order #9680 placed by @meowmeow365247 — $54.00","false","#orders:7f860741-46c5-48ad-aadd-ecef43910418","7f860741-46c5-48ad-aadd-ecef43910418","""2026-04-14T19:38:42.420Z"""
"190","customer","high","New Customer","New account registered: @aliask","false","#customers:aliask",,"""2026-04-14T19:44:54.160Z"""
"191","order","medium","Order Edited","Order #2972 was edited by @bobb — new total: $408.00","false","#orders:9408bb33-af7c-4993-97b5-35a2c3a79e9e","9408bb33-af7c-4993-97b5-35a2c3a79e9e","""2026-04-14T19:54:28.519Z"""
"192","order","high","New Order","New order #7194 placed by @wrighty_01 — $350.00","false","#orders:ab4541f0-a684-4fdc-854e-cc329d3efbf0","ab4541f0-a684-4fdc-854e-cc329d3efbf0","""2026-04-14T19:56:24.522Z"""
"193","customer","high","New Customer","New account registered: @sophie.mackenzie09@gmail.com","false","#customers:sophie.mackenzie09@gmail.com",,"""2026-04-14T19:56:42.604Z"""
"194","order","high","New Order","New order #6295 placed by @bigdladd — $153.00","false","#orders:0cfea47d-0cc3-4aba-81f7-6dd5eb19afc6","0cfea47d-0cc3-4aba-81f7-6dd5eb19afc6","""2026-04-14T19:58:32.592Z"""
"195","customer","low","Customer Updated","Customer record updated by admin: nikola kostadinov","false","#usernames","nikola kostadinov","""2026-04-14T20:08:09.654Z"""
"196","order","high","New Order","New order #1403 placed by @johncenacme — $145.00","false","#orders:0c4a4424-824f-4a00-a20f-fd6901611dda","0c4a4424-824f-4a00-a20f-fd6901611dda","""2026-04-14T20:08:45.328Z"""
"197","customer","low","Customer Updated","Customer record updated by admin: nikola kostadinov","false","#usernames","nikola kostadinov","""2026-04-14T20:14:50.547Z"""
"198","system","medium","Group Buy Status Changed","GB ""test"" changed from closed → active","false","#group-buys:5CD5N","5CD5N","""2026-04-14T20:29:01.969Z"""
"199","order","high","New Order","New order #9113 placed by @iam0121 — $5.00","false","#orders:87afe26a-7f20-4d0d-9722-b0c9549ef2ea","87afe26a-7f20-4d0d-9722-b0c9549ef2ea","""2026-04-14T20:30:03.414Z"""
"200","system","medium","Group Buy Status Changed","GB ""test"" changed from active → draft","false","#group-buys:5CD5N","5CD5N","""2026-04-14T20:35:51.509Z"""
"201","customer","high","New Customer","New account registered: @notmuchrom","false","#customers:notmuchrom",,"""2026-04-14T20:39:57.154Z"""
"202","customer","high","New Customer","New account registered: @sublantis","false","#customers:sublantis",,"""2026-04-14T20:43:05.846Z"""
"203","order","high","New Order","New order #1305 placed by @iam0121 — $138.00","false","#orders:6d5dfca1-b165-4fa3-99f1-65dc42579bc5","6d5dfca1-b165-4fa3-99f1-65dc42579bc5","""2026-04-14T20:50:58.351Z"""
"204","system","medium","Group Buy Status Changed","GB ""test"" changed from draft → active","false","#group-buys:5CD5N","5CD5N","""2026-04-14T20:51:28.557Z"""
"205","order","high","New Order","New order #6674 placed by @iam0121 — $5.00","false","#orders:dd1d342b-1981-4992-b416-577ac51fcfa3","dd1d342b-1981-4992-b416-577ac51fcfa3","""2026-04-14T20:52:04.296Z"""
"206","order","medium","New Lonely Vial Order — LV-P7YJWX","Seller(s): Test · Buyer: @littlecrayon768 · Items: Retatrutide 10mg ×1 ($20.00) · Total: $20.00 USDT","false",,,"""2026-04-14T20:56:28.707Z"""
"207","order","high","New Order","New order #5891 placed by @sh4n_97 — $180.00","false","#orders:367190dc-e609-4fae-bbb3-b7a61f79ca87","367190dc-e609-4fae-bbb3-b7a61f79ca87","""2026-04-14T20:59:55.436Z"""
"208","customer","high","New Customer","New account registered: @brudabrudda","false","#customers:brudabrudda",,"""2026-04-14T21:01:49.206Z"""
"209","order","medium","Order Edited","Order #6219 was edited by @ploddingalong — new total: $420.00","false","#orders:4474f21b-0af5-4124-b93b-30e273150434","4474f21b-0af5-4124-b93b-30e273150434","""2026-04-14T21:18:02.895Z"""
"210","order","high","New Order","New order #2433 placed by @ploddingalong — $690.00","false","#orders:1532803f-280b-49f7-8ad7-816fde32381e","1532803f-280b-49f7-8ad7-816fde32381e","""2026-04-14T21:19:53.645Z"""
"211","order","medium","Order Edited","Order #2433 was edited by @ploddingalong — new total: $350.00","false","#orders:1532803f-280b-49f7-8ad7-816fde32381e","1532803f-280b-49f7-8ad7-816fde32381e","""2026-04-14T21:21:06.968Z"""
"212","order","medium","Order Edited","Order #1910 was edited by @josie_uk — new total: $470.00","false","#orders:90774263-2415-41a8-8094-3aee186ce2f8","90774263-2415-41a8-8094-3aee186ce2f8","""2026-04-14T21:25:24.624Z"""
"213","customer","high","New Customer","New account registered: @griffog","false","#customers:griffog",,"""2026-04-14T21:29:00.199Z"""
"214","customer","high","New Customer","New account registered: @andyt2888","false","#customers:andyt2888",,"""2026-04-14T21:33:36.506Z"""
"215","system","medium","Group Buy Status Changed","GB ""test"" changed from active → draft","false","#group-buys:5CD5N","5CD5N","""2026-04-14T21:45:04.771Z"""
"216","order","high","New Order","New order #9536 placed by @sublantis — $150.00","false","#orders:1ad94a6e-fce4-4973-898c-15e448a4663f","1ad94a6e-fce4-4973-898c-15e448a4663f","""2026-04-14T21:53:08.857Z"""
"217","order","high","New Order","New order #8608 placed by @mirculina — $163.00","false","#orders:ea3bb307-5503-44f8-a56b-0e7ecab96e08","ea3bb307-5503-44f8-a56b-0e7ecab96e08","""2026-04-14T21:55:50.940Z"""
"218","order","medium","Order Edited","Order #2055 was edited by @livejdm — new total: $454.00","false","#orders:75ee91e8-bd60-483d-965f-c82e89293296","75ee91e8-bd60-483d-965f-c82e89293296","""2026-04-14T22:02:18.511Z"""
"219","order","medium","Order Edited","Order #1910 was edited by @josie_uk — new total: $530.00","false","#orders:90774263-2415-41a8-8094-3aee186ce2f8","90774263-2415-41a8-8094-3aee186ce2f8","""2026-04-14T22:17:24.442Z"""
"220","customer","high","New Customer","New account registered: @fahed_2000@hotmail.com","false","#customers:fahed_2000@hotmail.com",,"""2026-04-14T22:22:53.528Z"""
"221","order","medium","Order Edited","Order #2055 was edited by @livejdm — new total: $399.00","false","#orders:75ee91e8-bd60-483d-965f-c82e89293296","75ee91e8-bd60-483d-965f-c82e89293296","""2026-04-15T00:14:50.894Z"""
"222","order","high","New Order","New order #6345 placed by @velcr — $43.00","false","#orders:adcba5e6-4fed-47b9-9302-070bda993f03","adcba5e6-4fed-47b9-9302-070bda993f03","""2026-04-15T05:13:34.978Z"""
"223","customer","high","New Customer","New account registered: @squnchy","false","#customers:squnchy",,"""2026-04-15T05:39:58.816Z"""
"224","order","high","New Order","New order #9498 placed by @slimmyt247 — $143.00","false","#orders:439681ea-52c1-463f-bf50-06d6fd437c71","439681ea-52c1-463f-bf50-06d6fd437c71","""2026-04-15T05:45:49.336Z"""
"225","customer","high","New Customer","New account registered: @ziwani9","false","#customers:ziwani9",,"""2026-04-15T06:14:03.646Z"""
"226","order","medium","Order Edited","Order #9366 was edited by @mkp_uk — new total: $243.00","false","#orders:09aafda8-b8a0-49aa-b939-01ca6375d094","09aafda8-b8a0-49aa-b939-01ca6375d094","""2026-04-15T06:26:06.236Z"""
"227","order","high","New Order","New order #5162 placed by @grahamjoyce — $31.00","false","#orders:78c3c4f3-c323-443f-b115-c83a589468d1","78c3c4f3-c323-443f-b115-c83a589468d1","""2026-04-15T06:29:17.702Z"""
"228","order","high","New Order","New order #1312 placed by @grahamjoyce — $38.00","false","#orders:4d5e448f-a3f2-408f-91f4-80ae86deb963","4d5e448f-a3f2-408f-91f4-80ae86deb963","""2026-04-15T06:30:32.292Z"""
"229","order","high","New Order","New order #6552 placed by @squnchy — $158.00","false","#orders:4e18753e-10d8-4fd2-ba04-f3a92097c62a","4e18753e-10d8-4fd2-ba04-f3a92097c62a","""2026-04-15T07:25:13.681Z"""
"230","order","medium","Order Edited","Order #7206 was edited by @backtothepharma — new total: $400.00","false","#orders:9f0ce21f-9c82-435a-b122-ab6ebfc7ab65","9f0ce21f-9c82-435a-b122-ab6ebfc7ab65","""2026-04-15T08:01:04.545Z"""
"231","customer","high","New Customer","New account registered: @annamarie444","false","#customers:annamarie444",,"""2026-04-15T08:02:37.234Z"""
"232","order","medium","Order Edited","Order #5757 was edited by @zebble76 — new total: $120.00","false","#orders:8d0483c6-e5e3-40f0-ad48-20e87f953e57","8d0483c6-e5e3-40f0-ad48-20e87f953e57","""2026-04-15T08:03:58.008Z"""
"233","customer","high","New Customer","New account registered: @con1642","false","#customers:con1642",,"""2026-04-15T08:21:24.219Z"""
"234","customer","high","New Customer","New account registered: @jah1991","false","#customers:jah1991",,"""2026-04-15T08:35:18.543Z"""
"235","order","high","New Order","New order #4428 placed by @nikola kostadinov — $186.00","false","#orders:c338f10a-ec32-4ecd-8b5c-b07e299c332e","c338f10a-ec32-4ecd-8b5c-b07e299c332e","""2026-04-15T08:38:03.415Z"""
"236","customer","high","New Customer","New account registered: @atzz_mm","false","#customers:atzz_mm",,"""2026-04-15T08:48:10.825Z"""
"237","order","medium","Order Edited","Order #9366 was edited by @mkp_uk — new total: $8.50","false","#orders:09aafda8-b8a0-49aa-b939-01ca6375d094","09aafda8-b8a0-49aa-b939-01ca6375d094","""2026-04-15T08:49:28.287Z"""
"238","order","medium","Order Edited","Order #4428 was edited by @nikola kostadinov — new total: $357.00","false","#orders:c338f10a-ec32-4ecd-8b5c-b07e299c332e","c338f10a-ec32-4ecd-8b5c-b07e299c332e","""2026-04-15T08:56:36.848Z"""
"239","order","medium","Order Edited","Order #7796 was edited by @1poundfish — new total: $510.00","false","#orders:ce7600db-4607-4b7f-82fe-148d27d6bcde","ce7600db-4607-4b7f-82fe-148d27d6bcde","""2026-04-15T08:57:41.097Z"""
"240","customer","high","New Customer","New account registered: @opalmarine","false","#customers:opalmarine",,"""2026-04-15T09:55:36.268Z"""
"241","order","high","New Order","New order #7832 placed by @opalmarine — $93.00","false","#orders:b5b306bf-fe2c-46cf-ab49-99a54e9622f2","b5b306bf-fe2c-46cf-ab49-99a54e9622f2","""2026-04-15T09:59:06.883Z"""
"242","order","medium","Order Edited","Order #9536 was edited by @sublantis — new total: $115.00","false","#orders:1ad94a6e-fce4-4973-898c-15e448a4663f","1ad94a6e-fce4-4973-898c-15e448a4663f","""2026-04-15T09:59:57.480Z"""
"243","customer","high","New Customer","New account registered: @jklon77","false","#customers:jklon77",,"""2026-04-15T10:11:07.518Z"""
"244","customer","high","New Customer","New account registered: @jklon1977","false","#customers:jklon1977",,"""2026-04-15T10:12:35.405Z"""
"245","order","medium","Order Edited","Order #1312 was edited by @grahamjoyce — new total: $73.00","false","#orders:4d5e448f-a3f2-408f-91f4-80ae86deb963","4d5e448f-a3f2-408f-91f4-80ae86deb963","""2026-04-15T10:26:08.220Z"""
"246","customer","high","New Customer","New account registered: @theseal99","false","#customers:theseal99",,"""2026-04-15T10:28:19.124Z"""
"247","order","high","New Order","New order #3930 placed by @jklon1977 — $875.00","false","#orders:4c2077a6-ff79-4848-a91c-bbf56497992a","4c2077a6-ff79-4848-a91c-bbf56497992a","""2026-04-15T10:28:54.722Z"""
"248","order","medium","Order Edited","Order #9366 was edited by @mkp_uk — new total: $17.00","false","#orders:09aafda8-b8a0-49aa-b939-01ca6375d094","09aafda8-b8a0-49aa-b939-01ca6375d094","""2026-04-15T10:28:55.207Z"""
"249","customer","high","New Customer","New account registered: @ajer6130","false","#customers:ajer6130",,"""2026-04-15T10:35:14.991Z"""
"250","customer","high","New Customer","New account registered: @galya_mihalkova","false","#customers:galya_mihalkova",,"""2026-04-15T10:46:01.202Z"""
"251","order","medium","Order Edited","Order #9366 was edited by @mkp_uk — new total: $25.50","false","#orders:09aafda8-b8a0-49aa-b939-01ca6375d094","09aafda8-b8a0-49aa-b939-01ca6375d094","""2026-04-15T10:46:40.714Z"""
"252","customer","high","New Customer","New account registered: @galya_mihalkova1","false","#customers:galya_mihalkova1",,"""2026-04-15T10:48:12.412Z"""
"253","order","high","New Order","New order #2348 placed by @con1642 — $385.00","false","#orders:82153e32-be22-45e1-baf9-9f332ff0a885","82153e32-be22-45e1-baf9-9f332ff0a885","""2026-04-15T10:54:26.458Z"""
"254","order","high","New Order","New order #3123 placed by @flodelpep — $30.50","false","#orders:64e5653d-ae46-45fd-a23a-5e38729c468f","64e5653d-ae46-45fd-a23a-5e38729c468f","""2026-04-15T11:05:56.851Z"""
